id_colis,id_produit,id_commande,exemplaire,motif
107337,1083,99641,5,Le produit n’est pas à la hauteur de mes attentes
107339,945,31593,2,j ai finalement changé d’avis sur mes besoins
107342,1988,3669,4,il existe une différence entre la fiche produit et l’article livré
107367,202,43388,3,produit abimé
107393,1595,45912,2,j ai finalement changé d’avis sur mes besoins
107394,925,57664,4,il existe une différence entre la fiche produit et l’article livré
107394,318,50293,5,la couleur du produit ne me plaît pas
107403,1542,20159,1,j ai finalement changé d’avis sur mes besoins
107408,976,50966,3,Le produit n’est pas à la hauteur de mes attentes
107417,1530,53030,2,il y a un problème de taille
107445,1164,19029,1,Le produit ne convient pas
107462,1094,95297,1,il y a un problème de taille
107466,856,17907,2,il existe une différence entre la fiche produit et l’article livré
107482,731,4835,2,il existe une différence entre la fiche produit et l’article livré
107498,1755,31820,3,il existe une différence entre la fiche produit et l’article livré
107523,1660,54468,2,il existe une différence entre la fiche produit et l’article livré
107552,469,9806,1,produit abimé
107557,1160,17607,1,la couleur du produit ne me plaît pas
107572,1228,74350,1,il y a un problème de taille
107575,888,35919,2,il existe une différence entre la fiche produit et l’article livré
107626,1956,65759,5,il existe une différence entre la fiche produit et l’article livré
107633,1960,73451,1,la couleur du produit ne me plaît pas
107633,422,615,5,il existe une différence entre la fiche produit et l’article livré
107634,87,79566,1,produit abimé
107634,687,69026,3,la couleur du produit ne me plaît pas
107644,430,59404,4,produit abimé
107674,528,36850,2,j ai finalement changé d’avis sur mes besoins
107689,303,81497,2,la couleur du produit ne me plaît pas
107709,1097,5410,1,produit abimé
107724,37,88177,2,Le produit n’est pas à la hauteur de mes attentes
107753,1484,13515,1,produit abimé
107764,374,53747,1,Le produit ne convient pas
107778,2125,63823,1,il existe une différence entre la fiche produit et l’article livré
107786,439,21355,5,il y a un problème de taille
107834,1030,36149,2,Le produit ne convient pas
107835,1779,67048,1,la couleur du produit ne me plaît pas
107857,72,66086,2,il existe une différence entre la fiche produit et l’article livré
107863,1324,49919,2,Le produit ne convient pas
107882,67,61841,2,la couleur du produit ne me plaît pas
107897,980,33285,4,la couleur du produit ne me plaît pas
107905,762,22497,2,produit abimé
107906,1024,99290,1,Le produit ne convient pas
107912,105,63184,1,Le produit ne convient pas
107912,1234,92527,3,j ai finalement changé d’avis sur mes besoins
107922,671,46038,2,produit abimé
107922,1777,61780,3,Le produit ne convient pas
107947,368,22725,2,il y a un problème de taille
107951,2060,22596,1,j ai finalement changé d’avis sur mes besoins
107977,40,17022,5,produit abimé
107978,1290,24610,1,j ai finalement changé d’avis sur mes besoins
107982,1201,20761,1,la couleur du produit ne me plaît pas
107983,2051,52937,3,Le produit ne convient pas
107994,176,89696,1,produit abimé
108015,2027,48751,2,j ai finalement changé d’avis sur mes besoins
108017,610,11491,3,il existe une différence entre la fiche produit et l’article livré
108021,353,24991,3,il y a un problème de taille
108023,965,31960,1,Le produit ne convient pas
108033,207,28817,2,produit abimé
108056,426,6114,2,la couleur du produit ne me plaît pas
108066,1680,27587,3,j ai finalement changé d’avis sur mes besoins
108111,1041,47860,2,la couleur du produit ne me plaît pas
108125,256,84096,1,Le produit ne convient pas
108134,1559,81850,1,Le produit ne convient pas
108140,2045,39986,3,Le produit ne convient pas
108157,1437,65669,5,produit abimé
108181,601,43767,2,Le produit n’est pas à la hauteur de mes attentes
108192,717,9392,1,produit abimé
108193,311,49299,2,il existe une différence entre la fiche produit et l’article livré
108216,964,27129,2,j ai finalement changé d’avis sur mes besoins
108216,1670,46975,4,produit abimé
108223,160,91503,3,il existe une différence entre la fiche produit et l’article livré
108241,1716,56446,1,Le produit ne convient pas
108250,603,79581,3,il existe une différence entre la fiche produit et l’article livré
108259,780,62604,1,j ai finalement changé d’avis sur mes besoins
108261,149,51112,1,Le produit ne convient pas
108261,1120,52843,5,produit abimé
108277,2137,38873,1,il existe une différence entre la fiche produit et l’article livré
108285,1473,62366,2,la couleur du produit ne me plaît pas
108314,629,46530,5,produit abimé
108345,215,2655,1,il y a un problème de taille
108347,419,74315,5,il y a un problème de taille
108360,999,9810,2,il existe une différence entre la fiche produit et l’article livré
108364,5,88377,2,Le produit ne convient pas
108392,1827,16779,4,Le produit ne convient pas
108393,387,11988,5,il y a un problème de taille
108398,1606,35290,1,il y a un problème de taille
108423,396,32190,3,il y a un problème de taille
108428,1164,2832,4,il y a un problème de taille
108459,2126,39595,2,il y a un problème de taille
108476,342,95325,1,la couleur du produit ne me plaît pas
108498,1469,47398,1,il y a un problème de taille
108522,1329,52354,2,Le produit ne convient pas
108523,401,65781,2,Le produit ne convient pas
108546,522,51414,3,il existe une différence entre la fiche produit et l’article livré
108566,1719,7325,5,produit abimé
108616,1690,86986,3,il y a un problème de taille
108635,1727,59560,2,Le produit ne convient pas
108643,117,7356,5,Le produit ne convient pas
108659,1794,12134,1,Le produit n’est pas à la hauteur de mes attentes
108663,1521,55924,1,Le produit n’est pas à la hauteur de mes attentes
108701,1882,36307,5,produit abimé
108722,715,17959,1,la couleur du produit ne me plaît pas
108747,1960,58041,1,j ai finalement changé d’avis sur mes besoins
108758,1800,62760,1,produit abimé
108805,1610,66566,4,il y a un problème de taille
108806,872,17869,3,la couleur du produit ne me plaît pas
108819,724,90906,1,il existe une différence entre la fiche produit et l’article livré
108870,2054,86859,1,il existe une différence entre la fiche produit et l’article livré
108918,1366,23525,2,Le produit n’est pas à la hauteur de mes attentes
108921,1127,1228,1,il y a un problème de taille
108923,13,68158,1,il y a un problème de taille
108929,2118,90957,3,la couleur du produit ne me plaît pas
108954,1780,49067,1,produit abimé
108958,1724,3757,2,Le produit ne convient pas
108972,94,19196,3,j ai finalement changé d’avis sur mes besoins
109017,1443,17229,5,Le produit n’est pas à la hauteur de mes attentes
109046,460,38218,1,Le produit ne convient pas
109051,1156,5458,3,il existe une différence entre la fiche produit et l’article livré
109053,1551,32680,3,produit abimé
109063,547,60991,1,j ai finalement changé d’avis sur mes besoins
109072,1554,98373,1,produit abimé
109081,1617,34646,2,j ai finalement changé d’avis sur mes besoins
109091,327,99791,1,Le produit ne convient pas
109102,1134,57329,4,il y a un problème de taille
109140,803,7304,4,produit abimé
109159,711,57322,3,la couleur du produit ne me plaît pas
109164,1493,26101,1,la couleur du produit ne me plaît pas
109167,1612,5422,1,Le produit n’est pas à la hauteur de mes attentes
109206,400,5021,2,il y a un problème de taille
109211,1453,37406,1,produit abimé
109224,910,94307,5,la couleur du produit ne me plaît pas
109256,1298,7413,2,Le produit ne convient pas
109260,478,10082,1,Le produit ne convient pas
109266,488,21219,2,Le produit ne convient pas
109274,1433,57204,4,Le produit n’est pas à la hauteur de mes attentes
109280,569,75480,3,produit abimé
109287,1200,86415,2,il existe une différence entre la fiche produit et l’article livré
109289,474,39535,2,produit abimé
109322,655,47004,3,il existe une différence entre la fiche produit et l’article livré
109345,1303,52526,2,produit abimé
109348,358,38624,3,Le produit ne convient pas
109352,953,4466,1,il y a un problème de taille
109363,354,55433,4,Le produit ne convient pas
109365,16,60141,2,il existe une différence entre la fiche produit et l’article livré
109398,1209,81401,1,il y a un problème de taille
109405,613,26009,3,il existe une différence entre la fiche produit et l’article livré
109415,393,84006,4,Le produit n’est pas à la hauteur de mes attentes
109434,609,40105,1,produit abimé
109483,1580,7291,2,la couleur du produit ne me plaît pas
109511,2168,80089,4,Le produit ne convient pas
109522,1557,29032,2,Le produit n’est pas à la hauteur de mes attentes
109546,1943,37101,1,j ai finalement changé d’avis sur mes besoins
109549,1514,11532,1,Le produit n’est pas à la hauteur de mes attentes
109566,693,34858,1,il y a un problème de taille
109570,1061,76830,1,j ai finalement changé d’avis sur mes besoins
109582,148,51512,2,Le produit n’est pas à la hauteur de mes attentes
109582,1059,31398,3,j ai finalement changé d’avis sur mes besoins
109612,1962,275,1,il existe une différence entre la fiche produit et l’article livré
109632,1441,96140,1,il existe une différence entre la fiche produit et l’article livré
109657,275,60643,2,Le produit n’est pas à la hauteur de mes attentes
109663,1672,96741,3,j ai finalement changé d’avis sur mes besoins
109708,635,82721,5,la couleur du produit ne me plaît pas
109718,1558,6786,2,j ai finalement changé d’avis sur mes besoins
109718,755,74904,5,Le produit n’est pas à la hauteur de mes attentes
109720,836,60817,4,il y a un problème de taille
109725,1477,50739,2,j ai finalement changé d’avis sur mes besoins
109747,249,85568,4,il existe une différence entre la fiche produit et l’article livré
109751,1200,71842,2,il y a un problème de taille
109754,785,35836,2,il y a un problème de taille
109784,1231,84553,1,il existe une différence entre la fiche produit et l’article livré
109797,1143,91989,2,j ai finalement changé d’avis sur mes besoins
109801,1393,56311,1,Le produit ne convient pas
109801,206,28217,5,j ai finalement changé d’avis sur mes besoins
109818,196,78924,2,la couleur du produit ne me plaît pas
109819,1179,14935,2,Le produit ne convient pas
109821,1815,81419,2,il y a un problème de taille
109830,1259,37791,3,la couleur du produit ne me plaît pas
109832,426,9071,2,produit abimé
109848,85,38551,2,produit abimé
109854,2141,78893,4,la couleur du produit ne me plaît pas
109855,1938,4060,2,j ai finalement changé d’avis sur mes besoins
109861,1078,61710,5,il existe une différence entre la fiche produit et l’article livré
109863,60,76494,4,Le produit n’est pas à la hauteur de mes attentes
109898,1763,72262,4,la couleur du produit ne me plaît pas
109940,2005,30168,2,il existe une différence entre la fiche produit et l’article livré
109977,1138,83902,3,il existe une différence entre la fiche produit et l’article livré
110000,332,77461,3,Le produit n’est pas à la hauteur de mes attentes
110007,299,60378,1,il y a un problème de taille
110031,765,65436,1,la couleur du produit ne me plaît pas
110066,1927,77505,2,j ai finalement changé d’avis sur mes besoins
110085,361,36825,3,j ai finalement changé d’avis sur mes besoins
110120,706,33318,2,Le produit ne convient pas
110127,180,19729,3,Le produit ne convient pas
110127,1545,20136,4,la couleur du produit ne me plaît pas
110129,793,87906,2,j ai finalement changé d’avis sur mes besoins
110132,858,779,1,produit abimé
110155,871,49858,2,la couleur du produit ne me plaît pas
110180,1678,99427,3,Le produit ne convient pas
110192,1942,29750,1,il existe une différence entre la fiche produit et l’article livré
110196,2123,40664,3,la couleur du produit ne me plaît pas
110206,2084,16563,1,j ai finalement changé d’avis sur mes besoins
110217,1289,38285,2,il y a un problème de taille
110228,263,59038,2,il y a un problème de taille
110248,660,56944,4,il existe une différence entre la fiche produit et l’article livré
110262,1255,60003,4,Le produit ne convient pas
110296,755,78600,1,il y a un problème de taille
110308,2123,28081,1,la couleur du produit ne me plaît pas
110359,132,31748,3,il existe une différence entre la fiche produit et l’article livré
