id_client,id_commande,id_produit,id_colis,exemplaire,date_avis,avis,etoile
79790,21973,1075,21973,1,2021-2-17,je suis contente,3
64144,21992,1403,21992,1,2021-11-16,top,2
19284,21994,1138,21994,3,2021-4-13,je suis content,4
32654,22003,953,22003,3,2021-9-1,le produit n est pas original,5
12967,22005,1177,22005,5,2021-2-14,je suis deçu,4
25765,22052,1316,22052,1,2020-5-1,j aime pas trop,4
33155,22116,201,22116,1,2021-5-22,flop,1
44264,22122,1492,22122,2,2020-10-16,j aime bien ,4
86007,22155,1808,22155,1,2020-4-23,le produit n est pas original,4
6697,22188,2041,22188,2,2021-6-28,tres mauvaise qualité,4
11990,22216,302,22216,3,2020-8-1,je suis contente,4
76073,22222,1868,22222,1,2020-8-19,le produit n est pas original,2
87351,22233,570,22233,4,2021-10-9,j aime pas trop,1
91264,22286,1929,22286,2,2020-10-19,je suis content,3
21840,22322,583,22322,4,2021-2-23,flop,5
20732,22342,316,22342,1,2021-11-19,le produit n est pas original,2
80799,22400,1975,22400,2,2020-6-23,top,3
92096,22411,253,22411,4,2020-7-28,je suis contente,3
69390,22480,893,22480,2,2020-1-22,je suis deçu,5
59964,22500,1919,22500,3,2021-1-21,je suis contente,4
89873,22532,250,22532,2,2020-2-28,j adoooore ce produt,4
7274,22579,1074,22579,2,2021-12-20,j aime bien ,4
67529,22684,1996,22684,1,2020-8-3,j aime bien ,4
37636,22848,1496,22848,4,2020-4-3,tres bonne qualité,2
58351,22851,1552,22851,1,2020-11-19,j aime pas trop,4
59594,22870,1089,22870,1,2020-10-26,j aime pas trop,5
81270,22894,1534,22894,2,2020-10-6,j adoooore ce produt,2
17760,22973,929,22973,2,2021-5-3,je suis content,4
82286,23019,1441,23019,1,2021-1-26,j aime bien ,5
62652,23048,769,23048,4,2021-6-17,tres bonne qualité,3
46924,23144,964,23144,2,2020-8-23,tres bonne qualité,3
37532,23187,1395,23187,3,2021-1-3,flop,1
4042,23300,1647,23300,2,2021-11-17,je suis contente,2
1709,23322,991,23322,1,2021-2-25,j adoooore ce produt,5
88055,23344,393,23344,3,2020-2-13,j aime pas trop,2
75473,23363,1090,23363,1,2021-12-25,j aime bien ,5
84607,23395,1431,23395,3,2021-5-8,top,5
84457,23421,609,23421,1,2020-6-23,je suis deçu,5
14315,23422,1104,23422,3,2020-7-18,le produit n est pas original,2
68854,23427,519,23427,1,2021-1-10,je vous le conseille le produit est magnifique,5
30414,23444,1353,23444,1,2021-7-20,top,2
2222,23699,2152,23699,1,2020-4-15,top,2
42804,23720,545,23720,3,2021-7-14,top,3
68549,23881,1945,23881,1,2020-7-24,j aime bien ,5
26162,23886,1502,23886,2,2021-6-1,j aime pas trop,5
90476,23961,1615,23961,1,2020-4-25,top,5
61551,24014,1251,24014,4,2020-12-22,j aime pas trop,2
85778,24099,1722,24099,2,2020-5-7,j aime bien ,1
32366,24100,492,24100,1,2021-12-26,top,1
30625,24113,1717,24113,2,2020-2-3,je suis deçu,3
27358,24209,1091,24209,4,2021-10-26,tres bonne qualité,3
32926,24518,215,24518,5,2020-8-20,tres mauvaise qualité,4
67364,24519,2072,24519,1,2021-7-4,le produit n est pas original,5
33232,24665,1378,24665,1,2020-7-10,j adoooore ce produt,5
90308,24692,781,24692,1,2021-4-15,le produit n est pas original,5
95641,24834,2031,24834,1,2021-7-22,je suis deçu,5
72727,24845,1779,24845,4,2021-5-13,je suis contente,5
90628,24848,2062,24848,1,2021-8-4,le produit n est pas original,5
51905,24905,1122,24905,1,2021-7-23,top,3
26212,25054,1658,25054,5,2021-11-7,j aime pas trop,5
55310,25061,1763,25061,3,2020-3-28,j adoooore ce produt,3
55223,25103,1140,25103,3,2020-12-14,flop,5
17999,25105,713,25105,5,2021-3-23,top,3
33499,25183,82,25183,4,2020-1-2,le produit n est pas original,1
89394,25205,491,25205,3,2021-7-8,le produit n est pas original,5
89394,25205,1577,25205,4,2021-7-8,je suis deçu,5
51827,25241,270,25241,4,2021-5-28,top,2
7042,25294,988,25294,4,2021-2-18,je suis deçu,4
92795,25323,69,25323,4,2021-8-8,j aime bien ,1
60902,25400,354,25400,1,2020-12-4,j aime bien ,1
56110,25432,1514,25432,1,2020-1-26,je suis content,2
68112,25465,1489,25465,1,2020-11-8,tres bonne qualité,3
38835,25504,291,25504,4,2021-12-10,tres bonne qualité,1
17933,25545,1600,25545,3,2020-6-26,top,2
9915,25565,1118,25565,5,2020-12-15,tres bonne qualité,2
36867,25653,1056,25653,4,2020-10-26,j aime pas trop,3
57524,25665,1061,25665,1,2021-3-7,flop,1
73670,25711,1696,25711,4,2020-10-12,tres bonne qualité,4
26946,25735,2143,25735,4,2020-1-21,je suis content,4
13042,25813,1629,25813,3,2020-2-23,tres bonne qualité,3
21162,25845,980,25845,4,2020-1-24,je suis content,4
70415,25856,387,25856,1,2021-7-23,j adoooore ce produt,1
65618,25857,1254,25857,5,2021-3-20,je suis contente,1
43694,25884,1133,25884,1,2020-4-27,je suis content,2
64267,25913,2155,25913,3,2020-6-23,flop,3
31253,25936,825,25936,3,2021-5-27,top,1
75831,25955,824,25955,2,2020-6-23,flop,4
51747,25971,195,25971,4,2020-12-18,j adoooore ce produt,5
17622,25996,1734,25996,1,2021-1-12,j adoooore ce produt,4
7826,26016,962,26016,4,2020-8-3,j aime bien ,4
36084,26078,315,26078,3,2021-3-13,flop,1
10714,26109,1317,26109,2,2020-11-15,j adoooore ce produt,4
28009,26159,1749,26159,5,2020-4-7,top,5
6379,26226,531,26226,3,2021-9-26,flop,4
31454,26236,337,26236,3,2021-1-1,j adoooore ce produt,2
47533,26247,1364,26247,2,2020-7-26,j adoooore ce produt,2
62839,26268,459,26268,2,2021-6-5,je suis contente,4
58388,26328,500,26328,2,2020-9-26,je suis deçu,3
23326,26332,192,26332,2,2021-1-11,je suis contente,5
69398,26341,2066,26341,3,2020-3-25,j aime pas trop,2
33813,26342,1014,26342,3,2020-8-28,tres mauvaise qualité,3
61497,26366,561,26366,3,2021-4-3,top,4
80417,26405,466,26405,3,2020-1-3,je vous le conseille le produit est magnifique,4
23696,26414,360,26414,2,2021-5-6,top,5
21529,26445,693,26445,1,2020-8-13,tres mauvaise qualité,4
72082,26448,1840,26448,2,2021-6-13,j adoooore ce produt,2
36545,26455,638,26455,2,2020-9-15,tres bonne qualité,2
66665,26485,406,26485,3,2020-5-13,j aime bien ,1
32152,26520,1242,26520,3,2021-8-20,j aime bien ,4
46502,26528,2143,26528,5,2021-8-8,le produit n est pas original,4
6778,26542,104,26542,1,2020-1-24,flop,5
60856,26543,433,26543,4,2021-9-4,top,2
14956,26564,1039,26564,3,2020-7-5,top,5
15702,26582,390,26582,2,2020-7-4,le produit n est pas original,5
11282,26646,306,26646,1,2021-5-22,le produit n est pas original,2
77241,26650,749,26650,3,2021-8-19,flop,4
41641,26793,198,26793,3,2021-1-1,tres bonne qualité,2
87821,26809,1066,26809,2,2020-2-15,je suis deçu,4
32211,26816,1397,26816,2,2020-6-16,top,1
32211,26816,14,26816,5,2020-6-16,tres bonne qualité,4
66104,26825,556,26825,3,2020-9-23,je suis contente,5
72294,26841,1221,26841,1,2021-6-17,tres bonne qualité,5
79230,26849,473,26849,2,2020-8-7,le produit n est pas original,4
58603,26876,79,26876,4,2021-2-8,tres mauvaise qualité,2
12515,27006,2036,27006,3,2020-9-7,tres mauvaise qualité,3
65255,27056,1333,27056,1,2021-12-17,je suis content,5
94550,27058,157,27058,3,2021-9-7,flop,3
27320,27085,896,27085,1,2020-3-7,je suis contente,1
68913,27117,1868,27117,2,2020-1-23,tres bonne qualité,3
34400,27144,909,27144,1,2021-2-25,je suis deçu,2
78870,27211,1293,27211,5,2020-9-6,j aime bien ,4
82561,27267,2121,27267,5,2021-8-15,tres mauvaise qualité,5
87991,27277,1648,27277,2,2020-5-1,tres mauvaise qualité,3
74209,27302,46,27302,3,2021-1-2,flop,2
48339,27401,1511,27401,2,2021-10-18,top,5
20763,27406,1819,27406,2,2021-12-16,je suis contente,2
61606,27431,1671,27431,2,2020-7-19,je suis deçu,4
97429,27519,516,27519,1,2020-3-28,j aime bien ,4
9214,27541,1549,27541,4,2021-2-4,je suis deçu,4
32759,27545,1340,27545,5,2021-2-20,j aime pas trop,1
45391,27626,1923,27626,1,2020-8-13,je suis deçu,4
65289,27741,1853,27741,4,2020-6-22,tres bonne qualité,5
21949,27772,853,27772,1,2020-3-17,je suis deçu,4
36680,27789,102,27789,1,2021-5-27,tres bonne qualité,4
87742,27934,1683,27934,3,2021-2-26,je suis content,5
59396,28093,1756,28093,2,2020-3-6,j aime pas trop,4
33065,28130,1165,28130,1,2021-10-13,top,1
34129,28155,1109,28155,4,2021-8-11,flop,1
89007,28167,671,28167,1,2021-1-15,je suis deçu,2
62693,28185,1800,28185,1,2021-6-3,je suis content,5
58197,28227,1519,28227,1,2020-10-27,je vous le conseille le produit est magnifique,5
78714,28254,180,28254,4,2021-3-13,le produit n est pas original,3
14882,28289,981,28289,2,2020-11-24,tres bonne qualité,5
35716,28316,1345,28316,5,2020-11-20,le produit n est pas original,3
17085,28414,1793,28414,1,2020-3-25,top,5
68791,28446,1916,28446,2,2020-10-6,je suis content,4
68791,28446,2009,28446,3,2020-10-6,flop,3
17438,28457,64,28457,3,2020-10-25,je suis content,2
72951,28479,1687,28479,3,2021-8-1,j aime bien ,5
13458,28494,1890,28494,1,2021-1-16,j aime bien ,2
74619,28560,1468,28560,4,2020-2-18,tres mauvaise qualité,3
93904,28602,1662,28602,4,2021-3-24,flop,2
75783,28610,1243,28610,5,2021-1-27,je suis content,4
75053,28666,1217,28666,2,2020-2-16,tres mauvaise qualité,5
5468,28669,1510,28669,1,2021-7-27,top,4
8635,28759,425,28759,4,2020-7-28,je vous le conseille le produit est magnifique,3
47875,28907,1805,28907,3,2021-8-20,je suis content,3
5290,28947,1901,28947,3,2020-11-15,je suis content,4
59766,28955,663,28955,1,2021-11-20,j aime bien ,1
83718,29014,697,29014,1,2021-11-4,tres mauvaise qualité,2
19560,29016,481,29016,1,2020-9-18,j adoooore ce produt,2
78005,29055,1591,29055,2,2020-11-16,tres bonne qualité,2
56665,29158,2045,29158,2,2021-4-18,je vous le conseille le produit est magnifique,1
95712,29165,748,29165,3,2021-11-6,j adoooore ce produt,3
72009,29240,1295,29240,2,2021-6-20,je suis contente,1
4340,29325,1405,29325,2,2020-12-10,je suis content,2
32029,29356,2079,29356,2,2021-3-11,je suis content,2
65634,29369,800,29369,1,2021-2-12,je vous le conseille le produit est magnifique,5
52584,29372,439,29372,1,2021-3-14,j aime bien ,1
24727,29470,561,29470,1,2021-7-7,je vous le conseille le produit est magnifique,3
77392,29506,61,29506,1,2020-10-18,j aime bien ,4
25822,29542,2017,29542,3,2021-5-27,tres mauvaise qualité,4
93685,29583,2182,29583,1,2021-7-7,flop,4
73170,29624,2143,29624,3,2021-10-5,tres bonne qualité,2
17459,29643,522,29643,1,2020-10-22,top,3
94934,29648,276,29648,1,2021-4-6,j aime pas trop,5
84695,29701,1983,29701,4,2021-6-7,top,3
70057,29721,1778,29721,1,2020-4-8,j adoooore ce produt,2
340,29731,882,29731,4,2021-12-21,tres bonne qualité,4
54246,29774,1234,29774,1,2021-11-7,top,3
45767,29779,981,29779,5,2021-10-21,j adoooore ce produt,3
81964,29786,659,29786,4,2021-9-23,top,4
54648,29825,132,29825,1,2020-6-18,le produit n est pas original,5
78339,29906,1391,29906,3,2021-3-14,j aime bien ,5
16606,29927,1866,29927,2,2020-3-12,je vous le conseille le produit est magnifique,3
65285,29957,238,29957,1,2021-2-19,flop,1
2728,29985,1611,29985,3,2020-4-14,tres bonne qualité,3
45992,29988,1973,29988,1,2020-1-26,j aime pas trop,5
33427,30023,555,30023,1,2020-11-16,je suis content,3
26947,30032,2013,30032,3,2020-12-22,tres mauvaise qualité,1
15385,30055,951,30055,2,2021-8-24,le produit n est pas original,2
90840,30186,2033,30186,5,2020-5-25,je vous le conseille le produit est magnifique,4
72713,30218,1858,30218,4,2021-9-25,je suis content,3
55926,30225,988,30225,2,2021-9-4,top,4
97968,30227,1680,30227,2,2020-5-25,j aime pas trop,2
4335,30246,375,30246,2,2021-1-25,top,4
13292,30292,1979,30292,1,2021-11-18,je suis content,1
13292,30292,2020,30292,2,2021-11-18,tres mauvaise qualité,4
74507,30327,13,30327,3,2021-11-2,j aime pas trop,1
46992,30333,907,30333,2,2020-1-12,je vous le conseille le produit est magnifique,4
39013,30380,219,30380,2,2020-11-16,je suis deçu,3
51065,30386,68,30386,4,2021-7-10,je suis deçu,3
62589,30397,1573,30397,2,2021-1-17,top,4
20501,30419,1558,30419,2,2021-7-23,je suis deçu,2
40096,30425,2056,30425,1,2021-8-14,tres bonne qualité,4
20465,30453,2070,30453,4,2020-8-10,j aime bien ,1
89722,30479,857,30479,1,2020-12-21,j aime bien ,5
43041,30496,442,30496,2,2020-11-26,tres bonne qualité,1
9404,30501,1086,30501,2,2021-5-2,je suis content,2
60557,30534,1861,30534,2,2021-6-19,j aime pas trop,2
36155,30564,985,30564,3,2021-4-18,je vous le conseille le produit est magnifique,4
38546,30630,1179,30630,4,2020-9-20,je suis content,5
9974,30669,860,30669,2,2021-6-2,tres mauvaise qualité,4
9771,30758,2167,30758,2,2020-7-1,flop,3
64669,30764,620,30764,3,2020-12-3,le produit n est pas original,4
71324,30800,953,30800,3,2020-7-13,je suis deçu,1
70170,30839,890,30839,2,2020-9-18,tres bonne qualité,3
9791,30893,320,30893,1,2020-4-6,je suis content,1
7589,30954,49,30954,2,2021-12-15,le produit n est pas original,3
46435,30959,480,30959,2,2020-10-10,je suis content,4
90776,30961,1957,30961,3,2020-6-27,top,1
43262,30994,2159,30994,4,2021-12-21,tres bonne qualité,2
51517,31065,472,31065,1,2020-3-18,j aime bien ,3
56720,31066,369,31066,4,2021-9-13,j aime pas trop,2
74683,31119,776,31119,1,2020-7-27,je suis content,3
96989,31341,1901,31341,1,2021-3-3,je vous le conseille le produit est magnifique,3
40103,31348,1348,31348,2,2020-9-23,je suis deçu,1
35465,31385,805,31385,2,2021-9-7,je suis contente,3
20428,31389,1389,31389,1,2020-2-24,je suis content,5
85277,31439,1546,31439,1,2021-8-8,j aime bien ,4
85277,31439,1675,31439,2,2021-8-8,tres bonne qualité,5
71983,31455,1155,31455,2,2021-12-21,flop,5
5416,31505,1170,31505,1,2021-11-18,je suis contente,1
48680,31544,2167,31544,1,2021-11-25,tres mauvaise qualité,1
73933,31567,2057,31567,1,2021-3-9,j aime pas trop,4
64192,31583,774,31583,3,2020-8-19,je suis deçu,4
88564,31585,1522,31585,1,2021-4-26,tres bonne qualité,1
4867,31592,2,31592,2,2021-6-22,j adoooore ce produt,5
34353,31703,1192,31703,3,2021-1-11,flop,2
9498,31782,2091,31782,1,2021-6-16,tres mauvaise qualité,2
75050,31807,1916,31807,2,2020-1-17,top,4
79874,31857,1129,31857,5,2020-6-4,top,3
86524,31915,889,31915,3,2020-6-27,je vous le conseille le produit est magnifique,5
72541,32031,1255,32031,2,2020-10-12,je suis deçu,4
12520,32036,869,32036,4,2021-2-11,le produit n est pas original,2
6677,32038,1070,32038,1,2020-7-14,je suis content,1
19485,32078,530,32078,2,2020-2-25,tres mauvaise qualité,1
89057,32132,1253,32132,3,2021-8-11,j adoooore ce produt,1
7820,32153,1866,32153,1,2020-7-20,j adoooore ce produt,2
82906,32261,777,32261,1,2021-8-13,le produit n est pas original,1
68901,32268,1091,32268,2,2021-10-26,je suis content,5
34696,32277,2048,32277,4,2021-11-22,je suis content,1
28984,32434,208,32434,2,2020-12-24,je suis contente,5
53006,32546,2001,32546,2,2020-3-14,j adoooore ce produt,4
96811,32579,1968,32579,5,2020-6-24,je vous le conseille le produit est magnifique,5
84635,32681,1469,32681,4,2021-10-6,tres mauvaise qualité,2
89837,32731,1248,32731,1,2021-6-11,j aime pas trop,3
18967,32763,615,32763,3,2020-9-4,j adoooore ce produt,2
44925,32783,1314,32783,2,2020-10-25,tres bonne qualité,5
19441,32847,1581,32847,1,2020-6-19,tres mauvaise qualité,4
91963,32877,227,32877,1,2020-8-5,j aime bien ,4
87737,32887,1046,32887,4,2021-4-14,je suis deçu,1
15831,32913,1187,32913,3,2021-8-28,j aime pas trop,2
73815,32915,1185,32915,3,2021-9-27,tres mauvaise qualité,2
81043,32937,1679,32937,3,2021-11-17,j adoooore ce produt,4
91778,32973,975,32973,1,2021-3-15,j adoooore ce produt,5
55166,32987,372,32987,1,2021-9-11,top,2
92516,33022,460,33022,5,2021-1-2,le produit n est pas original,4
39590,33073,32,33073,4,2021-5-10,j adoooore ce produt,4
24880,33085,689,33085,1,2020-2-24,je suis contente,3
30981,33126,1009,33126,1,2021-11-11,tres mauvaise qualité,4
36314,33148,251,33148,1,2020-3-14,je suis content,5
24087,33209,1353,33209,3,2020-9-16,tres mauvaise qualité,2
38210,33227,2019,33227,1,2021-7-14,tres bonne qualité,4
11360,33228,1204,33228,4,2020-3-5,je suis contente,3
43323,33280,593,33280,3,2021-6-24,tres mauvaise qualité,3
33706,33289,886,33289,3,2020-11-17,le produit n est pas original,4
92961,33365,1281,33365,1,2021-1-16,je vous le conseille le produit est magnifique,1
16703,33390,1715,33390,5,2020-9-12,le produit n est pas original,3
29114,33407,249,33407,4,2020-11-12,j adoooore ce produt,4
42210,33518,547,33518,2,2021-7-21,je vous le conseille le produit est magnifique,3
7701,33580,629,33580,1,2020-9-5,tres mauvaise qualité,3
67885,33684,150,33684,1,2021-8-14,j adoooore ce produt,2
9478,33686,46,33686,2,2021-7-26,top,1
37589,33714,1545,33714,2,2020-12-18,j aime pas trop,5
28715,33723,1006,33723,1,2021-9-13,tres mauvaise qualité,3
6489,33824,2116,33824,1,2021-11-20,je suis contente,1
77025,33873,1942,33873,1,2020-1-21,flop,1
96796,33874,1300,33874,1,2021-6-11,tres bonne qualité,3
80491,33877,1238,33877,3,2020-4-24,j aime bien ,5
80491,33877,772,33877,4,2020-4-24,j aime pas trop,2
68603,33906,621,33906,3,2021-5-21,flop,1
59552,34096,148,34096,4,2021-5-2,je vous le conseille le produit est magnifique,5
77336,34160,1819,34160,1,2021-4-8,j adoooore ce produt,4
32094,34163,650,34163,3,2020-10-5,top,1
78265,34176,2095,34176,2,2020-5-6,j adoooore ce produt,1
84538,34218,669,34218,5,2020-5-4,top,5
24605,34252,571,34252,2,2020-9-2,flop,4
12913,34307,367,34307,3,2020-11-26,j adoooore ce produt,5
41726,34327,1514,34327,2,2021-11-14,top,2
78492,34361,780,34361,1,2021-2-19,j adoooore ce produt,3
14279,34407,2093,34407,1,2021-8-27,tres bonne qualité,5
57658,34529,2053,34529,3,2020-12-10,tres mauvaise qualité,1
12464,34595,1299,34595,3,2020-8-24,tres bonne qualité,5
81393,34608,356,34608,1,2021-6-19,je suis deçu,2
93955,34613,1709,34613,4,2021-7-28,je vous le conseille le produit est magnifique,2
4561,34668,87,34668,2,2021-10-12,flop,4
62158,34677,1681,34677,3,2020-4-8,flop,4
20145,34716,570,34716,1,2021-3-12,j aime pas trop,5
85465,34739,519,34739,1,2020-8-4,je suis content,1
310,34900,1937,34900,2,2021-4-19,tres mauvaise qualité,4
77653,34922,2079,34922,3,2021-3-19,le produit n est pas original,1
93770,34935,1433,34935,2,2021-9-3,tres mauvaise qualité,4
15048,35004,1875,35004,2,2020-1-25,tres bonne qualité,4
3992,35010,905,35010,2,2021-4-10,je suis content,4
73873,35068,1358,35068,3,2020-2-24,j adoooore ce produt,5
11231,35081,603,35081,1,2020-10-10,j adoooore ce produt,3
95822,35130,1251,35130,2,2020-10-1,je suis contente,3
8355,35156,72,35156,1,2021-11-22,je suis deçu,2
62109,35287,1815,35287,2,2020-6-9,tres bonne qualité,5
57939,35310,1255,35310,1,2020-8-3,je suis deçu,2
80469,35315,2140,35315,4,2021-10-6,je suis deçu,5
2811,35343,762,35343,3,2021-12-10,je suis deçu,3
37840,35431,1307,35431,5,2020-1-15,flop,5
97720,35574,1395,35574,1,2021-4-21,je suis content,3
35512,35597,677,35597,2,2020-9-11,j aime pas trop,1
83039,35624,1122,35624,2,2020-2-18,le produit n est pas original,1
30540,35701,2091,35701,1,2021-9-20,tres mauvaise qualité,5
36719,35724,2155,35724,1,2021-11-15,flop,4
60104,35741,2162,35741,2,2021-1-18,le produit n est pas original,3
30116,35754,475,35754,5,2020-7-6,tres mauvaise qualité,2
50777,35788,615,35788,3,2020-1-27,je suis contente,3
14618,35912,1722,35912,4,2021-3-6,flop,1
6287,35921,466,35921,1,2021-8-3,j aime pas trop,4
37815,36030,1088,36030,1,2020-6-13,flop,4
14236,36056,878,36056,2,2021-4-26,tres bonne qualité,3
85219,36078,1143,36078,1,2021-8-25,top,5
71813,36120,1185,36120,4,2020-9-2,je suis contente,4
83245,36131,306,36131,1,2021-4-25,top,4
74277,36176,1637,36176,2,2020-3-3,tres bonne qualité,2
42289,36282,1768,36282,1,2020-5-14,j adoooore ce produt,5
83591,36366,1457,36366,2,2021-11-6,j adoooore ce produt,3
68920,36399,1810,36399,4,2020-2-28,je suis deçu,1
71536,36417,1046,36417,1,2021-11-19,je suis content,5
53842,36444,326,36444,2,2021-2-26,tres mauvaise qualité,4
79307,36473,544,36473,2,2021-11-1,j adoooore ce produt,3
35432,36508,2017,36508,3,2021-1-13,j adoooore ce produt,5
14474,36516,1695,36516,3,2021-10-15,j aime bien ,5
12632,36527,904,36527,4,2021-12-6,j aime pas trop,5
18829,36534,517,36534,1,2021-2-17,top,3
35092,36580,793,36580,1,2021-2-9,j aime bien ,2
4620,36631,481,36631,2,2020-8-15,top,2
55134,36648,1798,36648,2,2020-6-21,j aime bien ,2
52985,36678,139,36678,4,2021-4-20,je suis deçu,1
10740,36716,1711,36716,1,2020-3-7,je suis content,4
15055,36731,561,36731,2,2021-3-3,je suis contente,3
67777,36780,949,36780,3,2020-9-3,je suis deçu,5
47541,36829,1810,36829,1,2021-4-1,j aime bien ,1
35289,36853,365,36853,2,2020-11-14,tres mauvaise qualité,4
97961,36869,1802,36869,1,2021-11-20,je suis contente,3
6237,36934,1979,36934,3,2021-12-16,je suis content,3
